id,source,Latitude,Longitude,Permanent_Identifier,GNIS_Name,GNIS_ID,dist_dd,Station,Description,Slope,notes,lake_abbv,FDate,Resolution,AreaSqKm,Elevation,ReachCode,FType,FCode,VisibilityFilter,Shape_Length,Shape_Area,NHDPlusID,VPUID,NW
2520,centers,39.3663907027344,-106.800616626172,72980538,Ruedi Reservoir,202675,0.00364799694638443,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,4.17182036,2367.0768,14010004000735,390,39009,0,0.210858402666079,4.3601135412525e-4,41000300137253,1401,no
2521,centers,39.6580776171875,-106.166523932812,79946304,Salmon Lake,175952,7.6938226628655e-4,NA,NA,NA,NA,NA,2003-04-10T17:00:00Z,2,0.043,NA,14010002000730,390,39004,0,0.00956252073070578,4.55602511699443e-6,41000300137485,1401,no
2522,centers,39.9896855742187,-107.120899547656,88854817,Keener Lake,173705,0.00134538650023567,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.11563779,3285.744,14010001002916,390,39009,0,0.015268631543156,1.21940551400025e-5,41000300137282,1401,no
2523,centers,39.6159443804688,-106.207427586719,77954955,NA,NA,5.2211470551352e-4,NA,NA,NA,NA,NA,2008-01-22T03:16:26Z,2,0.014,NA,14010003004950,390,39004,0,0.004656972002062,1.41669165560404e-6,41000300137525,1401,no
2524,centers,39.837852371582,-106.07649444873,88893273,East Branch Reservoir,197559,0.00143599873017936,NA,NA,NA,NA,NA,2014-02-18T16:00:00Z,2,0.25103338,NA,14010001003059,436,43615,0,0.0271155141936197,2.64146070512225e-5,41000300137526,1401,no
2525,centers,39.9808931482422,-106.12166804082,88888189,Sylvan Reservoir,175711,0.00201833457933806,NA,NA,NA,NA,NA,2014-02-18T16:00:00Z,2,0.21888253,NA,14010001002977,436,43615,0,0.0237426775206478,2.30785639013411e-5,41000300137462,1401,no
2526,centers,40.0025967195312,-107.018318239844,88877341,Benton Lake,1934909,5.4490841567616e-4,NA,NA,NA,NA,NA,2008-02-05T05:50:59Z,2,0.02,NA,14010001002910,390,39004,0,0.00597089548476848,2.11077875788401e-6,41000300137680,1401,no
2527,centers,39.4890594853516,-106.495366168945,77946911,NA,NA,1.6621788068311e-4,NA,NA,NA,NA,NA,2008-01-22T03:17:29Z,2,0.022,NA,14010003004351,390,39004,0,0.0251690350904063,2.25913810853185e-6,41000300137687,1401,no
2528,centers,39.0805386816406,-107.950713327734,69984786,Kitson Reservoir,175298,6.3567806474791e-4,NA,NA,NA,NA,NA,2003-02-10T16:00:00Z,2,0.058,NA,14010005002503,390,39004,0,0.0136188730364446,5.98702133916263e-6,41000300137699,1401,no
2529,centers,39.3228044160156,-107.033229447266,72963658,NA,NA,3.1363850712635e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.01,NA,14010004005918,390,39004,0,0.00532716383377136,1.00152596132248e-6,41000300137719,1401,no
2530,centers,39.3232258830078,-106.585506611133,72974362,Sellar Lake,179772,0.0010239935801732,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.048,NA,14010004000752,390,39004,0,0.00832549104241764,5.05904607764379e-6,41000300137730,1401,no
2531,centers,39.8774934492188,-107.249096458594,88891741,Shepherd Lake,173662,0.00126893958703983,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.12098709,3280.2576,14010001002986,390,39009,0,0.0159533267820165,1.27377308715242e-5,41000300137840,1401,no
2532,centers,39.9932676890625,-107.024505532812,88854805,Sunnyside Lakes,173701,3.8735229869887e-4,NA,NA,NA,NA,NA,2010-03-10T07:13:44Z,2,0.01,NA,14010001009744,390,39004,0,0.00407524023696569,1.03312929454863e-6,41000300137841,1401,no
2533,centers,40.3533793144531,-106.463456191797,88894947,NA,NA,4.5469853771821e-4,NA,NA,NA,NA,NA,2008-02-05T05:47:15Z,2,0.01,NA,14010001012611,390,39004,0,0.00422458723874951,1.09643669882219e-6,41000300137849,1401,no
2534,centers,39.3129460333984,-106.470641766992,77944307,Lonesome Lake,179801,6.3286441506057e-4,NA,NA,NA,NA,NA,2008-01-22T03:17:23Z,2,0.024,NA,14010003000819,390,39004,0,0.00824240709290416,2.53684035656227e-6,41000300137685,1401,no
2535,centers,39.4621035296875,-106.604882876562,77945753,Lake Charles,179491,9.6471884082282e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.05541874,3369.564,14010003000772,390,39010,0,0.013538050745464,5.8001202553304e-6,41000300137686,1401,no
2536,centers,39.1849130009766,-107.893413098242,69971304,YT Reservoir,175056,8.9886917777356e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.04179115,2208.276,14010005002362,390,39012,0,0.00876612043184121,4.3568513864628e-6,41000300137859,1401,no
2537,centers,39.369678703125,-107.045345134375,72963614,Cedar Brook Lake,175037,2.7663730810461e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.012,NA,14010004005898,390,39004,0,0.00607809591813666,1.23521058728906e-6,41000300137895,1401,no
2538,centers,39.2417184589844,-106.950698098828,72968800,Wildcat Reservoir,180011,0.00119652197597229,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.212,NA,14010004000762,390,39004,0,0.0309762522982814,2.21514737689751e-5,41000300137725,1401,no
2539,centers,39.2728471898437,-107.143768546094,72973364,Thomas Lakes,175023,8.6714558855281e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.039,NA,14010004000751,390,39004,0,0.00829266737716641,4.10489510947673e-6,41000300139009,1401,no
2540,centers,39.117658359668,-107.033097221777,72978672,Snowmass Lake,175551,0.00225851610675514,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.335,NA,14010004000786,390,39004,0,0.0293749517020863,3.48615186162251e-5,41000300139011,1401,no
2541,centers,39.1118898011719,-107.081029191016,72978682,Little Gem Lake,175558,4.213163335446e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.01,NA,14010004006700,390,39004,0,0.00382023611496567,9.95826108033105e-7,41000300139012,1401,no
2542,centers,39.8600482328125,-106.086083007813,88893235,NA,NA,3.027269012323e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.011,NA,14010001012732,436,43625,0,0.00575659544387548,1.17980277635569e-6,41000300137854,1401,no
2543,centers,39.0747753005859,-108.056437963867,69998642,Long Slough Reservoir,174684,0.00100068138323565,NA,NA,NA,NA,NA,2003-02-10T16:00:00Z,2,0.155,NA,14010005002396,390,39001,0,0.0266132713405147,1.61718185764801e-5,41000300137878,1401,no
2544,centers,39.762297521875,-106.532190546875,88871297,NA,NA,3.7504170541291e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.012,NA,14010001003069,390,39004,0,0.00492521396735625,1.23693416505697e-6,41000300139067,1401,no
2545,centers,40.1109006908203,-105.661739627148,88875211,NA,NA,4.4786663542002e-4,NA,NA,NA,NA,NA,2014-01-21T16:00:00Z,2,0.01853883,3366.516,14010001011363,390,39009,0,0.00656036516111961,1.958373464937e-6,41000300139069,1401,no
2546,centers,39.0223135230469,-107.073652770703,72978798,Galena Lake,175579,6.4025910833769e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.023,NA,14010004000807,390,39004,0,0.00629018626634236,2.37422648151632e-6,41000300137913,1401,no
2547,centers,39.1714426199219,-106.745630546484,72981164,Warren Lakes,180079,0.00119407985039546,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.078,NA,14010004000781,390,39004,0,0.012403596429016,8.10873788593587e-6,41000300137915,1401,no
2548,centers,39.424426940625,-106.320065778125,77948355,NA,NA,5.7913668396216e-4,NA,NA,NA,NA,NA,2003-03-30T16:00:00Z,2,0.022,NA,14010003004522,390,39004,0,0.00755030219186307,2.29611053288518e-6,41000300137927,1401,no
2549,centers,39.7463927480469,-107.342274290234,88849411,NA,NA,4.4898572002999e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.015,NA,14010001003049,390,39004,0,0.0076220937684764,1.56723572626658e-6,41000300137944,1401,no
2550,centers,39.6814352128906,-107.650764401172,70007172,Park Reservoir,199437,6.1347550258981e-4,NA,NA,NA,NA,NA,2007-11-01T23:48:47Z,2,0.027,NA,14010005002296,390,39004,0,0.00746577203795384,2.82109904457896e-6,41000300138017,1401,no
2551,centers,39.3799511625,-107.0386060125,72969898,NA,NA,4.9275684129388e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.011,NA,14010004006306,390,39001,0,0.00398810169176728,1.10926704099392e-6,41000300138069,1401,no
2552,centers,39.0782348300781,-107.002447169141,72978716,NA,NA,6.4771576524767e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.022,NA,14010004000799,390,39004,0,0.00637388556490258,2.24213228637703e-6,41000300138080,1401,no
2553,centers,39.7628665125,-106.1480895875,79944060,NA,NA,3.7112630567937e-4,NA,NA,NA,NA,NA,2003-04-10T17:00:00Z,2,0.02,NA,14010002002616,390,39004,0,0.0107434740939441,2.05668383144338e-6,41000300139104,1401,no
2554,centers,39.86031296875,-107.26269808125,88853187,Indian Lake,173848,9.1935108215684e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.05712656,3218.0784,14010001002999,390,39009,0,0.0145111260311012,6.01286066800266e-6,41000300138110,1401,no
2555,centers,39.7582208578125,-107.321593023438,88853401,NA,NA,9.4469589288594e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.075,NA,14010001003040,390,39004,0,0.0146112813984408,7.93305008649836e-6,41000300138111,1401,no
2556,centers,39.7585891226562,-107.334877038281,88853403,NA,NA,5.0969042739923e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.012,NA,14010001009696,390,39004,0,0.0045263482264165,1.24474145611655e-6,41000300138112,1401,no
2557,centers,40.2130046591797,-106.382132766602,88865747,Antelope Reservoir,201447,7.1090529519466e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.074,NA,14010001002836,390,39004,0,0.0196337734165407,7.85085237782757e-6,41000300138126,1401,no
2558,centers,39.3610392777344,-107.880326991016,69985270,Hawkhurst Reservoir,199921,0.00112544532754014,NA,NA,NA,NA,NA,2003-02-10T16:00:00Z,2,0.057,NA,14010005002330,390,39004,0,0.00973810142115553,5.98234261027728e-6,41000300138444,1401,no
2559,centers,39.7073849589844,-107.773484455078,69989560,Parker Lake,173902,3.242680041299e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.01160358,2074.4688,14010005014753,390,39009,0,0.00570465749288824,1.21867291624495e-6,41000300138237,1401,no
2560,centers,39.4137667660156,-106.571941539453,72972840,NA,NA,8.1620503023471e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.04,NA,14010004000724,390,39004,0,0.0124663983607008,4.19081313809245e-6,41000300138073,1401,no
2561,centers,39.3636140583984,-106.522424704102,72974320,Savage Lakes,179794,0.00109051412297966,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.061,NA,14010004000740,390,39004,0,0.0116454707948743,6.35369516251645e-6,41000300138076,1401,no
2562,centers,39.0625972222656,-106.657060189453,72974934,Tabor Lake,180323,6.7260431012372e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.022,NA,14010004000804,390,39004,0,0.0065865476240058,2.23873384636065e-6,41000300138077,1401,no
2563,centers,39.6526268109375,-106.933487667187,77943179,NA,NA,2.9874009646956e-4,NA,NA,NA,NA,NA,2003-03-30T16:00:00Z,2,0.015,NA,14010003004005,390,39004,0,0.0135905900095397,1.53551455075081e-6,41000300138089,1401,no
2564,centers,39.7761189859375,-106.738963029687,77950921,NA,NA,4.1677569650095e-4,NA,NA,NA,NA,NA,2003-03-30T16:00:00Z,2,0.012,NA,14010003000730,390,39004,0,0.00456169274827857,1.25156864943459e-6,41000300138304,1401,no
2565,centers,40.0204337314453,-105.682970881836,88875349,Caribou Lake,178439,5.5250774346251e-4,NA,NA,NA,NA,NA,2014-01-21T16:00:00Z,2,0.02411365,3397.6056,14010001002970,390,39009,0,0.00678347183960893,2.54395199875809e-6,41000300138344,1401,no
2566,centers,39.0854703601563,-108.077591888281,69998622,Pine Park 1 Reservoir,200643,3.8216524103626e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.01538395,2948.94,14010005002383,390,39005,0,0.00778749111799219,1.60157988171785e-6,41000300138456,1401,no
2567,centers,39.13127814375,-106.75379998125,72962754,Tagerts Lake,180073,6.0365485220251e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.018,NA,14010004000789,390,39004,0,0.00555987489671651,1.83028110985123e-6,41000300138477,1401,no
2568,centers,39.2238737320313,-106.922357586719,72968818,NA,NA,4.4339908248905e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.012,NA,14010004006233,390,39004,0,0.00489013582078004,1.26788512050621e-6,41000300138480,1401,no
2569,centers,39.31680861875,-107.16232616875,72973354,Saint John Reservoir,175015,4.0932230067135e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.012,NA,14010004000737,390,39004,0,0.00455681437584843,1.20671500072594e-6,41000300138278,1401,no
2570,centers,39.4074142289063,-106.537080303906,77945871,Blodgett Lake,179509,0.00114023448204453,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.08680751,3555.492,14010003000791,390,39010,0,0.0124079118498004,9.0782728517997e-6,41000300138293,1401,no
2571,centers,39.9203845613281,-105.692378978516,88856571,Deadman Lake,180991,5.3150988760177e-4,NA,NA,NA,NA,NA,2014-07-14T17:00:00Z,2,0.01355308,3432.3528,14010001003026,390,39009,0,0.00478003194386638,1.42775917435128e-6,41000300138323,1401,no
2572,centers,39.7985040375,-107.1621797625,88887445,Sweetwater Lake,173859,0.00147938530284889,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.295,NA,14010001003024,390,39004,0,0.0302968136068025,3.10551913303136e-5,41000300138557,1401,no
2573,centers,39.8747815382812,-107.245524755469,88894737,Shepherd Lake,173662,4.1977383400827e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.01162367,NA,14010001002991,390,39004,0,0.00480588147195578,1.22369744511356e-6,41000300138565,1401,no
2574,centers,39.670792,-106.0938999,79935552,NA,NA,3.8300358764127e-4,NA,NA,NA,NA,NA,2003-04-10T17:00:00Z,2,0.015,NA,14010002000728,390,39004,0,0.00554657775653876,1.54063632184906e-6,41000300138572,1401,no
2575,centers,39.6541780375,-106.0787448625,79935584,NA,NA,7.6035717389697e-4,NA,NA,NA,NA,NA,2003-04-10T17:00:00Z,2,0.022,NA,14010002000733,390,39004,0,0.00580832464992944,2.34368688385665e-6,41000300135575,1401,no
2576,centers,39.9999744171875,-106.211609926562,88841593,NA,NA,4.5054286187049e-4,NA,NA,NA,NA,NA,2014-01-21T16:00:00Z,2,0.01171051,NA,14010001009024,390,39004,0,0.00623583155802106,1.23506582530922e-6,41000300138683,1401,no
2577,centers,39.9516753507813,-107.117665767969,88855003,Mud Lake,173698,3.7532062892913e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.012,NA,14010001002940,390,39004,0,0.00536384552622308,1.30287966484546e-6,41000300138693,1401,no
2578,centers,40.0594740609375,-106.403936982813,88869681,NA,NA,7.5791752289133e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.023,NA,14010001002906,390,39004,0,0.00609255155327993,2.38776083036915e-6,41000300138706,1401,no
2579,centers,39.6111812714844,-106.071217846484,79936758,Old Dillon Reservoir,176236,8.0739571565044e-4,NA,NA,NA,NA,NA,2003-04-10T17:00:00Z,2,0.032,NA,14010002000743,390,39004,0,0.00690586675013643,3.33797733630509e-6,41000300138743,1401,no
2580,centers,40.2131018085938,-105.679617694531,88867747,Fifth Lake,178169,6.522923605951e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.019,NA,14010001002856,390,39004,0,0.00571876473011472,2.01381309599485e-6,41000300138542,1401,no
2581,centers,39.8722048640625,-107.228863739062,88887313,NA,NA,4.0030891511763e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.01,NA,14010001011872,390,39004,0,0.00455817963769217,1.07088983445109e-6,41000300138555,1401,no
2582,centers,39.0837543988281,-107.852831237891,69995254,NA,NA,5.3954110168077e-4,NA,NA,NA,NA,NA,2007-11-01T23:20:19Z,2,0.023,NA,14010005002404,390,39004,0,0.0068314406142067,2.42005536361815e-6,41000300138772,1401,no
2583,centers,39.5410075160156,-106.219259723828,77954953,Black Lake,176181,8.5547503243966e-4,NA,NA,NA,NA,NA,2008-01-22T03:16:24Z,2,0.077,NA,14010003000758,390,39004,0,0.0145530263610478,8.10846987260865e-6,41000300138785,1401,no
2584,centers,39.821640375,-106.385509075,79943128,Mahan Lake,175648,6.9693989254802e-4,NA,NA,NA,NA,NA,2010-03-10T07:10:14Z,2,0.043,NA,14010002000675,390,39004,0,0.0107717208235739,4.49322934605088e-6,41000300135585,1401,no
2585,centers,40.1033183585938,-105.645790289844,88875217,NA,NA,9.0881336231946e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.035,NA,14010001002924,390,39004,0,0.00774913959075705,3.7347272950930902e-06,41000300138718,1401,no
2586,centers,40.2684824597656,-106.405447354297,88895119,Parsons Reservoir,172982,5.8250700671201e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.03,NA,14010001002816,390,39004,0,0.00952910838848841,3.19620366336177e-6,41000300138738,1401,no
2587,centers,39.7891220234375,-106.363298904688,79942036,NA,NA,7.7081412032929e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.02565066,3290.0112,14010002000688,390,39009,0,0.006121620134551,2.69711202715072e-6,41000300138748,1401,no
2588,centers,39.0515133015625,-108.052191657812,69998578,Summit Reservoir Number 1,174694,3.4346734090833e-4,NA,NA,NA,NA,NA,2003-02-10T16:00:00Z,2,0.015,NA,14010005015270,390,39004,0,0.00645490898245389,1.5427832574366e-6,41000300135661,1401,no
2589,centers,39.4785928929199,-107.36006041333,72966278,Hughes Reservoir,174815,0.00121014327582436,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.207,NA,14010004000705,390,39004,0,0.0353192166467736,2.1710822603649e-5,41000300135678,1401,no
2590,centers,39.0944350561523,-107.879175639746,69984764,Atkinson Reservoir,175325,0.00192410850892372,NA,NA,NA,NA,NA,2003-02-10T16:00:00Z,2,0.302,NA,14010005002496,390,39004,0,0.0269672495358664,3.14209511980038e-5,41000300135828,1401,no
2591,centers,40.1659176921875,-106.520128789062,88892319,NA,NA,4.9459025532649e-4,NA,NA,NA,NA,NA,2008-02-05T05:48:58Z,2,0.022,NA,14010001002850,390,39004,0,0.00918687778968071,2.28449074625536e-6,41000300135629,1401,no
2592,centers,39.3076844953125,-106.628075257812,72971610,NA,NA,3.046594582909e-4,NA,NA,NA,NA,NA,2009-03-10T05:09:09Z,2,0.014,NA,14010004006407,390,39004,0,0.0073652777958873,1.43583764441546e-6,41000300135632,1401,no
2593,centers,39.9954335328125,-106.235834423437,88841605,NA,NA,4.0292715462752e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.01385913,2406.396,14010001002960,390,39009,0,0.0056394903599577,1.46157390880147e-6,41000300135881,1401,no
2594,centers,39.9400960386719,-105.801064001172,88857601,NA,NA,4.4694878514564e-4,NA,NA,NA,NA,NA,2014-07-14T17:00:00Z,2,0.02331395,NA,14010001003016,390,39004,0,0.00771774765176506,2.45670463666319e-6,41000300135895,1401,no
2595,centers,39.3273187166016,-106.508163868164,72974356,Mormon Lake,179769,7.7938898754134e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.035,NA,14010004000754,390,39004,0,0.00879684229520711,3.61035755102044e-6,41000300135683,1401,no
2596,centers,40.0549630988281,-106.453246487891,88869689,Jones Reservoir Number 1,200729,7.5853366350357e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.06,NA,14010001002901,390,39004,0,0.0147684867059841,6.35366217583763e-6,41000300135907,1401,no
2597,centers,40.26988103125,-106.56670344375,88870709,Milk Creek Reservoir,172966,5.936296671065e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.021,NA,14010001002814,390,39004,0,0.00651302956298263,2.18846198209277e-6,41000300135910,1401,no
2598,centers,40.1427072699219,-105.911551167578,88889635,NA,NA,5.4794237791111e-4,NA,NA,NA,NA,NA,2014-07-14T17:00:00Z,2,0.02863996,NA,14010001002875,390,39004,0,0.0123326355589888,3.02680167172682e-6,41000300135926,1401,no
2599,centers,39.902927396875,-106.164231759375,88841737,NA,NA,5.9300289472303e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.016,NA,14010001003018,390,39004,0,0.00516867900784599,1.73692860125993e-6,41000300136063,1401,no
2600,centers,39.96344740625,-107.10645670625,88854957,Solitary Lake,173699,6.2194407016909e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.03262465,3242.4624,14010001002935,390,39009,0,0.00994672259575108,3.438992000443e-6,41000300136076,1401,no
2601,centers,39.1283418939453,-106.588580408398,72972344,Linkins Lake,180101,9.8089791332477e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.046,NA,14010004000795,390,39004,0,0.008502759417885,4.80253148952925e-6,41000300135855,1401,no
2602,centers,39.0151744671875,-107.051620345313,72978806,Elko Lake,175580,3.0937158784256e-4,NA,NA,NA,NA,NA,2003-03-02T16:00:00Z,2,0.011,NA,14010004006753,390,39004,0,0.00633414045636663,1.09366534548778e-6,41000300135860,1401,no
2603,centers,39.9025508304687,-107.102130221094,88855097,Emerald Lake,173711,4.9762484997299e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.01781199,2925.4704,14010001002973,390,39009,0,0.00588938183219204,1.87593785194567e-6,41000300136081,1401,no
2604,centers,40.2363110015625,-106.507213667188,88892103,Oaks Reservoir,201455,3.7022364112369e-4,NA,NA,NA,NA,NA,2003-06-25T17:00:00Z,2,0.02,NA,14010001002824,390,39004,0,0.00883192666020073,2.148892788874e-6,41000300136111,1401,no
2605,centers,39.6067365171875,-105.967830370312,79938794,NA,NA,5.5507404983848e-4,NA,NA,NA,NA,NA,2003-04-10T17:00:00Z,2,0.025,NA,14010002000745,390,39004,0,0.00894180713748613,2.61459942520739e-6,41000300136122,1401,no
2606,centers,39.5214080890625,-106.167278195312,79945488,Wheeler Lakes,176169,5.5002410613653e-4,NA,NA,NA,NA,NA,2003-04-10T17:00:00Z,2,0.013,NA,14010002000755,390,39004,0,0.00446641448295386,1.41165458896004e-6,41000300136130,1401,no
2607,centers,39.11497950625,-107.73190860625,69969918,Monument Reservoir Number 2,175442,8.7871529481085e-4,NA,NA,NA,NA,NA,2012-10-22T17:00:00Z,2,0.06072848,3209.2392,14010005002461,390,39010,0,0.0129965254171573,6.32491716034443e-6,41000300136149,1401,no
2608,centers,39.6569951863281,-106.080731916797,79935572,NA,NA,7.3454213576142e-4,NA,NA,NA,NA,NA,2003-04-10T17:00:00Z,2,0.033,NA,14010002001920,390,39004,0,0.00757133310354471,3.51295066020911e-6,41000300135946,1401,no
2609,centers,39.4373381164063,-106.553169324219,77945809,NA,NA,6.944058564812e-4,NA,NA,NA,NA,NA,2008-01-22T03:16:53Z,2,0.022,NA,14010003004259,390,39004,0,0.00578559907434865,2.26960146849933e-6,41000300136160,1401,no
